,zcta,census_tract,GEOID,E_TOTPOP,LOCATION,ct_avg_new_positives,ct_avg_new_positives_percent,ct_first_positives,old_index,numpy_index,t_station,sub_output,sub_input,sub_input_prop,sub_output_prop,geometry,NEIGHBORS,random_R0
0,11370,100,36005000100,7080,"Census Tract 1, Bronx County, New York",34.33333333333333,62.372602903026646,378.0,0,0,,0.0,0.0,0.0,0.0,"POLYGON ((-73.892504 40.801206, -73.872264 40.794992, -73.86711799999999 40.79374199999999, -73.87020699999999 40.790909, -73.87097299999999 40.789057, -73.87080899999999 40.787897, -73.87163099999999 40.786798, -73.873088 40.785855, -73.87697299999999 40.785778, -73.87830699999999 40.785357, -73.88530299999999 40.786685, -73.888307 40.787006, -73.89057 40.790108, -73.89218199999999 40.790394, -73.899869 40.792449, -73.892504 40.801206))","36005001900, 36081033100, 36081092900, 36005009300, 36081010701",3.06180248253063
1,10473,200,36005000200,4542,"Census Tract 2, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,1,1,,0.0,0.0,0.0,0.0,"POLYGON ((-73.865218 40.814529, -73.864255 40.814658, -73.86332899999999 40.814782, -73.861482 40.815029, -73.859717 40.815269, -73.85772 40.813362, -73.857156 40.812824, -73.856133 40.811415, -73.85561799999999 40.81060799999999, -73.855312 40.809329, -73.854417 40.80578, -73.85652999999999 40.804794, -73.855256 40.80460799999999, -73.854632 40.799724, -73.862965 40.79767, -73.866484 40.805901, -73.86230999999999 40.80992, -73.861165 40.811127, -73.86708 40.814441, -73.865218 40.814529))","36005001600, 36005000400, 36005002000, 36005002400, 36005011700, 36081092900",3.8114809043531426
2,10473,400,36005000400,5634,"Census Tract 4, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,2,2,,0.0,0.0,0.0,0.0,"POLYGON ((-73.85870299999999 40.815405, -73.85777999999999 40.81553, -73.85678299999999 40.815662, -73.85361999999999 40.816088, -73.851629 40.816354, -73.851145 40.814396, -73.849097 40.814551, -73.848112 40.814687, -73.847054 40.814826, -73.846097 40.81307899999999, -73.84638699999999 40.811625, -73.84313399999999 40.811603, -73.845117 40.806299, -73.846654 40.801024, -73.853072 40.800113, -73.854632 40.799724, -73.855256 40.80460799999999, -73.85652999999999 40.804794, -73.854417 40.80578, -73.855312 40.809329, -73.85561799999999 40.81060799999999, -73.856133 40.811415, -73.857156 40.812824, -73.85772 40.813362, -73.859717 40.815269, -73.85870299999999 40.815405))","36005001600, 36005007400, 36005008400, 36005009000, 36005000200, 36081092900, 36081093900",3.647225196819422
3,10473,1600,36005001600,5917,"Census Tract 16, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,3,3,,0.0,0.0,0.0,0.0,"POLYGON ((-73.862464 40.819247, -73.861531 40.819379, -73.86202899999999 40.821509, -73.861114 40.821632, -73.860193 40.821757, -73.85826399999999 40.822013, -73.858445 40.822774, -73.855312 40.823192, -73.855136 40.822436, -73.85480799999999 40.821029, -73.854637 40.8203, -73.854142 40.818238, -73.85361999999999 40.816088, -73.85678299999999 40.815662, -73.85777999999999 40.81553, -73.85870299999999 40.815405, -73.859717 40.815269, -73.861482 40.815029, -73.861982 40.817135, -73.862464 40.819247))","36005003800, 36005000400, 36005002000, 36005007400, 36005004200, 36005009800, 36005000200",3.1615900630168676
4,10454,1900,36005001900,2765,"Census Tract 19, Bronx County, New York",32.23809523809524,56.65529364782285,350.0,4,4,,0.0,0.0,0.0,0.0,"POLYGON ((-73.930938 40.808253, -73.929219 40.80956399999999, -73.928556 40.809046, -73.926524 40.808162, -73.92426499999999 40.807175, -73.920615 40.805651, -73.918819 40.804905, -73.917315 40.804298, -73.915449 40.803541, -73.913478 40.804263, -73.91147599999999 40.805171, -73.909127 40.806166, -73.90844299999999 40.806477, -73.906655 40.807312, -73.903074 40.80988, -73.902294 40.805935, -73.901892 40.805007, -73.892504 40.801206, -73.899869 40.792449, -73.91245599999999 40.796096, -73.913624 40.796786, -73.919861 40.799353, -73.92174199999999 40.801689, -73.923022 40.802425, -73.92508099999999 40.802521, -73.92725 40.802558, -73.928225 40.80385, -73.93180099999999 40.807876, -73.930938 40.808253))","36005002500, 36005000100, 36005002701, 36005003100, 36005008300, 36061019200, 36005002702, 36005005100, 36061024000, 36061024200, 36005003300, 36005009300, 36081010701, 36005002300",3.5899777529658454
5,10473,2000,36005002000,9409,"Census Tract 20, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,6,6,,0.0,0.0,0.0,0.0,"POLYGON ((-73.87050099999999 40.820364, -73.86857599999999 40.820624, -73.867656 40.820751, -73.865746 40.821012, -73.86451099999999 40.819847, -73.86431399999999 40.818999, -73.862464 40.819247, -73.861982 40.817135, -73.861482 40.815029, -73.86332899999999 40.814782, -73.864255 40.814658, -73.865218 40.814529, -73.86708 40.814441, -73.869545 40.816095, -73.869969 40.818268, -73.87050099999999 40.820364))","36005001600, 36005003800, 36005004600, 36005002400, 36005004200, 36005000200",3.086886601424373
6,10454,2300,36005002300,4600,"Census Tract 23, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,7,7,3 AV 138 ST,618.2857142999999,362.85714289999993,0.000601194815589914,0.0011721685266822585,"POLYGON ((-73.929219 40.80956399999999, -73.928135 40.809622, -73.927121 40.810949, -73.92514199999999 40.81005, -73.92288599999999 40.809106, -73.92337499999999 40.808432, -73.92383699999999 40.807809, -73.92426499999999 40.807175, -73.926524 40.808162, -73.928556 40.809046, -73.929219 40.80956399999999))","36005002500, 36005001900, 36005003900, 36005005100",2.211767304916502
7,10473,2400,36005002400,172,"Census Tract 24, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,8,8,,0.0,0.0,0.0,0.0,"POLYGON ((-73.880546 40.818468, -73.879769 40.819181, -73.877844 40.819418, -73.876126 40.81963, -73.872468 40.820151, -73.872991 40.822302, -73.873554 40.82441, -73.872506 40.824591, -73.871515 40.824715, -73.87050099999999 40.820364, -73.869969 40.818268, -73.869545 40.816095, -73.86708 40.814441, -73.861165 40.811127, -73.86230999999999 40.80992, -73.866484 40.805901, -73.871303 40.813954, -73.87796999999999 40.816152, -73.88098099999999 40.818238, -73.880546 40.818468))","36005004600, 36005011502, 36005004800, 36005002000, 36005002800, 36005004400, 36005011700, 36005000200",2.2582181401539394
8,10454,2500,36005002500,5887,"Census Tract 25, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,9,9,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92383699999999 40.807809, -73.92337499999999 40.808432, -73.92288599999999 40.809106, -73.920046 40.807907, -73.919224 40.807558, -73.917479 40.806823, -73.917964 40.806116, -73.918819 40.804905, -73.920615 40.805651, -73.92426499999999 40.807175, -73.92383699999999 40.807809))","36005002701, 36005001900, 36005002702, 36005003900, 36005002300",2.7472554626633103
9,10454,2701,36005002701,2868,"Census Tract 27.01, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,10,10,,0.0,0.0,0.0,0.0,"POLYGON ((-73.917964 40.806116, -73.917479 40.806823, -73.914495 40.805561, -73.914997 40.804872, -73.913478 40.804263, -73.915449 40.803541, -73.917315 40.804298, -73.918819 40.804905, -73.917964 40.806116))","36005002500, 36005001900, 36005002702, 36005003900",3.0215310258951096
10,10454,2702,36005002702,4702,"Census Tract 27.02, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,11,11,CYPRESS AV,562.0,702.7142857000001,0.001164282400581647,0.0010654600239975646,"POLYGON ((-73.916589 40.808133, -73.916184 40.80878999999999, -73.914332 40.808007, -73.91339599999999 40.807609, -73.912543 40.807243, -73.909127 40.806166, -73.91147599999999 40.805171, -73.913478 40.804263, -73.914997 40.804872, -73.914495 40.805561, -73.917479 40.806823, -73.916589 40.808133))","36005002500, 36005002701, 36005004100, 36005001900, 36005003900, 36005003300",2.225369902306645
11,10473,2800,36005002800,5269,"Census Tract 28, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,12,12,,0.0,0.0,0.0,0.0,"POLYGON ((-73.884411 40.82297, -73.87993 40.82364099999999, -73.87806399999999 40.823834, -73.87713599999999 40.823958, -73.87621299999999 40.824084, -73.87528499999999 40.824208, -73.873554 40.82441, -73.872991 40.822302, -73.872468 40.820151, -73.876126 40.81963, -73.877844 40.819418, -73.879769 40.819181, -73.880546 40.818468, -73.88098099999999 40.818238, -73.882448 40.819269, -73.883788 40.821933, -73.884328 40.822614, -73.884411 40.82297))","36005011502, 36005004800, 36005005200, 36005002400, 36005011700, 36005012300, 36005005001",2.4721128862642514
12,10454,3100,36005003100,1703,"Census Tract 31, Bronx County, New York",32.23809523809524,56.65529364782285,350.0,13,13,E 143/ST MARY'S,230.2857143,330.7142857,0.0005479393692386416,0.0004365840261287799,"POLYGON ((-73.907839 40.808206, -73.906852 40.811209, -73.90633 40.812667, -73.905413 40.812476, -73.904466 40.812282, -73.90418 40.81212499999999, -73.90341699999999 40.811507, -73.903074 40.80988, -73.906655 40.807312, -73.90844299999999 40.806477, -73.907839 40.808206))","36005008300, 36005007900, 36005001900, 36005003500, 36005003300, 36005009300",2.8510874963790602
13,10454,3300,36005003300,3534,"Census Tract 33, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,15,15,,0.0,0.0,0.0,0.0,"POLYGON ((-73.915178 40.810427, -73.913302 40.809656, -73.91157 40.80907, -73.91069299999999 40.808809, -73.907839 40.808206, -73.90844299999999 40.806477, -73.909127 40.806166, -73.912543 40.807243, -73.91339599999999 40.807609, -73.914332 40.808007, -73.916184 40.80878999999999, -73.915178 40.810427))","36005003100, 36005004100, 36005003700, 36005001900, 36005002702, 36005003500, 36005003900",3.764912518333875
14,10454,3500,36005003500,3900,"Census Tract 35, Bronx County, New York",32.23809523809524,56.65529364782285,350.0,16,16,,0.0,0.0,0.0,0.0,"POLYGON ((-73.91094799999999 40.813621, -73.91001899999999 40.813432, -73.909075 40.813233, -73.907245 40.812855, -73.90633 40.812667, -73.906852 40.811209, -73.907839 40.808206, -73.91069299999999 40.808809, -73.90959599999999 40.811777, -73.91023799999999 40.811929, -73.91094799999999 40.813621))","36005003100, 36005007300, 36005003700, 36005007900, 36005003300",3.4077682251895487
15,10455,3700,36005003700,269,"Census Tract 37, Bronx County, New York",34.0,56.91598702659916,176.0,18,18,,0.0,0.0,0.0,0.0,"POLYGON ((-73.91484699999999 40.810994, -73.914474 40.811651, -73.914098 40.812301, -73.91371599999999 40.812953, -73.912954 40.814269, -73.911812 40.813883, -73.91094799999999 40.813621, -73.91023799999999 40.811929, -73.90959599999999 40.811777, -73.91069299999999 40.808809, -73.91157 40.80907, -73.913302 40.809656, -73.915178 40.810427, -73.91484699999999 40.810994))","36005007100, 36005004100, 36005007300, 36005004300, 36005003500, 36005003300",3.210870339316954
16,10473,3800,36005003800,1434,"Census Tract 38, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,19,19,,0.0,0.0,0.0,0.0,"POLYGON ((-73.865746 40.821012, -73.86297999999999 40.82138399999999, -73.86202899999999 40.821509, -73.861531 40.819379, -73.862464 40.819247, -73.86431399999999 40.818999, -73.86451099999999 40.819847, -73.865746 40.821012))","36005001600, 36005004600, 36005002000, 36005004200",3.372970291787524
17,10454,3900,36005003900,6742,"Census Tract 39, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,20,20,BROOK AV,999.8571429,1533.428571,0.002540639822037937,0.001895565507950837,"POLYGON ((-73.92644299999999 40.811507, -73.924683 40.812384, -73.923726 40.811979, -73.921486 40.811035, -73.918049 40.809575, -73.916184 40.80878999999999, -73.916589 40.808133, -73.917479 40.806823, -73.919224 40.807558, -73.920046 40.807907, -73.92288599999999 40.809106, -73.92514199999999 40.81005, -73.927121 40.810949, -73.92644299999999 40.811507))","36005002500, 36005002701, 36005004100, 36005002702, 36005005100, 36005003300, 36005002300",3.336433590215904
18,10472,4001,36005004001,1485,"Census Tract 40.01, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,21,21,,0.0,0.0,0.0,0.0,"POLYGON ((-73.860674 40.828419, -73.85961999999999 40.828548, -73.86026099999999 40.829947, -73.85699 40.830385, -73.85682199999999 40.829665, -73.856656 40.828945, -73.85649099999999 40.828225, -73.85632799999999 40.827508, -73.856151 40.82677, -73.8563 40.826757, -73.859703 40.826277, -73.860674 40.828419))","36005004200, 36005004400, 36005007200, 36005007800, 36005009800",2.290384672053032
19,10454,4100,36005004100,5517,"Census Tract 41, Bronx County, New York",30.476190476190478,56.39460026904654,174.0,22,22,,0.0,0.0,0.0,0.0,"POLYGON ((-73.924683 40.812384, -73.92287499999999 40.813315, -73.922088 40.813731, -73.920119 40.812894, -73.916838 40.811656, -73.91484699999999 40.810994, -73.915178 40.810427, -73.916184 40.80878999999999, -73.918049 40.809575, -73.921486 40.811035, -73.923726 40.811979, -73.924683 40.812384))","36005004300, 36005003700, 36005002702, 36005003900, 36005005100, 36005003300",2.840444278197198
20,10473,4200,36005004200,7207,"Census Tract 42, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,23,23,,0.0,0.0,0.0,0.0,"POLYGON ((-73.86949899999999 40.824565, -73.86761299999999 40.824818, -73.86770299999999 40.825201, -73.86490999999999 40.825596, -73.862166 40.825966, -73.86120699999999 40.826087, -73.859703 40.826277, -73.8563 40.826757, -73.85597199999999 40.826064, -73.85564599999999 40.824633, -73.855312 40.823192, -73.858445 40.822774, -73.85826399999999 40.822013, -73.860193 40.821757, -73.861114 40.821632, -73.86202899999999 40.821509, -73.86297999999999 40.82138399999999, -73.865746 40.821012, -73.867019 40.822303, -73.86776499999999 40.822992, -73.86949899999999 40.824565))","36005001600, 36005003800, 36005004600, 36005002000, 36005004001, 36005004400, 36005009800",2.4439086265374153
21,10454,4300,36005004300,6088,"Census Tract 43, Bronx County, New York",32.23809523809524,56.65529364782285,350.0,24,24,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92048199999999 40.814564, -73.920349 40.814629, -73.919467 40.815074, -73.917625 40.816055, -73.916771 40.815699, -73.91495399999999 40.814937, -73.912954 40.814269, -73.91371599999999 40.812953, -73.914098 40.812301, -73.914474 40.811651, -73.91484699999999 40.810994, -73.916838 40.811656, -73.920119 40.812894, -73.922088 40.813731, -73.92048199999999 40.814564))","36005007100, 36005004100, 36005007300, 36005003700, 36005005100, 36005006500",3.2871381606846897
22,10472,4400,36005004400,4607,"Census Tract 44, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,26,26,,0.0,0.0,0.0,0.0,"POLYGON ((-73.87272299999999 40.826819, -73.871037 40.827053, -73.870115 40.827171, -73.868223 40.827426, -73.86542 40.827802, -73.86264199999999 40.82817, -73.861717 40.828296, -73.860674 40.828419, -73.859703 40.826277, -73.86120699999999 40.826087, -73.862166 40.825966, -73.86490999999999 40.825596, -73.86770299999999 40.825201, -73.86761299999999 40.824818, -73.86949899999999 40.824565, -73.871515 40.824715, -73.872506 40.824591, -73.87272299999999 40.826819))","36005004600, 36005004800, 36005007000, 36005004001, 36005002400, 36005004200, 36005006800, 36005007200",2.714737099824045
23,10473,4600,36005004600,1817,"Census Tract 46, Bronx County, New York",55.666666666666664,49.316789486031546,304.0,27,27,,0.0,0.0,0.0,0.0,"POLYGON ((-73.871515 40.824715, -73.86949899999999 40.824565, -73.86776499999999 40.822992, -73.867019 40.822303, -73.865746 40.821012, -73.867656 40.820751, -73.86857599999999 40.820624, -73.87050099999999 40.820364, -73.871515 40.824715))","36005003800, 36005002000, 36005002400, 36005004200, 36005004400",3.5986732580417664
24,10472,4800,36005004800,4680,"Census Tract 48, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,28,28,MORISN AV/SNDVW,892.5714286,1317.0,0.00218205315128693,0.0016921693518428765,"POLYGON ((-73.876402 40.82897699999999, -73.875507 40.829234, -73.87454699999999 40.829522, -73.873193 40.829905, -73.87302 40.829366, -73.87272299999999 40.826819, -73.872506 40.824591, -73.873554 40.82441, -73.87528499999999 40.824208, -73.87580199999999 40.826402, -73.876402 40.82897699999999))","36005005400, 36005006400, 36005002800, 36005002400, 36005004400, 36005006800, 36005005002, 36005005001, 36005006200",3.8509772549950245
25,10472,5001,36005005001,4979,"Census Tract 50.01, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,29,29,,0.0,0.0,0.0,0.0,"POLYGON ((-73.880427 40.82577999999999, -73.87950099999999 40.825905, -73.87857699999999 40.82603, -73.87765499999999 40.826151, -73.87672499999999 40.82627799999999, -73.87580199999999 40.826402, -73.87528499999999 40.824208, -73.87621299999999 40.824084, -73.87713599999999 40.823958, -73.87806399999999 40.823834, -73.87993 40.82364099999999, -73.880427 40.82577999999999))","36005004800, 36005002800, 36005005200, 36005005002",3.531153648187699
26,10472,5002,36005005002,5519,"Census Tract 50.02, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,30,30,,0.0,0.0,0.0,0.0,"POLYGON ((-73.881046 40.828432, -73.880112 40.828511, -73.878235 40.82866, -73.87729899999999 40.828742, -73.876402 40.82897699999999, -73.87580199999999 40.826402, -73.87672499999999 40.82627799999999, -73.87765499999999 40.826151, -73.87857699999999 40.82603, -73.87950099999999 40.825905, -73.880427 40.82577999999999, -73.881046 40.828432))","36005004800, 36005005400, 36005005200, 36005005001",2.4138502974956584
27,10454,5100,36005005100,5588,"Census Tract 51, Bronx County, New York",36.02380952380952,54.839131528752375,511.0,32,31,138/GRAND CONC,475.2857143,607.8571429,0.0010071196615013018,0.0009010639298287859,"POLYGON ((-73.932605 40.81151699999999, -73.932401 40.814151, -73.93027599999999 40.813256, -73.92885699999999 40.81488, -73.927313 40.81856, -73.925185 40.818013, -73.926627 40.816119, -73.92400000000001 40.815439, -73.92309299999999 40.816698, -73.92048199999999 40.814564, -73.922088 40.813731, -73.92287499999999 40.813315, -73.924683 40.812384, -73.92644299999999 40.811507, -73.927121 40.810949, -73.928135 40.809622, -73.929219 40.80956399999999, -73.930938 40.808253, -73.93180099999999 40.807876, -73.93247699999999 40.808864, -73.932605 40.81151699999999))","36005004100, 36005004300, 36005006300, 36005001900, 36005003900, 36005006100, 36061021000, 36061024200, 36005002300, 36005006500",3.5876786108335184
28,10472,5200,36005005200,2091,"Census Tract 52, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,33,33,,0.0,0.0,0.0,0.0,"POLYGON ((-73.884531 40.825647, -73.883832 40.828271, -73.881981 40.828356, -73.881046 40.828432, -73.880427 40.82577999999999, -73.87993 40.82364099999999, -73.884411 40.82297, -73.884531 40.825647))","36005011502, 36005005400, 36005002800, 36005012300, 36005005002, 36005005001",3.851338083085245
29,10453,5300,36005005300,4483,"Census Tract 53, Bronx County, New York",61.80952380952383,53.97558606131886,386.0,34,34,,0.0,0.0,0.0,0.0,"POLYGON ((-73.922978 40.852022, -73.921215 40.854693, -73.92113599999999 40.854215, -73.919595 40.853339, -73.920813 40.85202, -73.92213699999999 40.850453, -73.92242 40.850123, -73.92390399999999 40.850488, -73.922978 40.852022))","36005020501, 36005020502, 36061031100, 36005024700",2.356142750311667
30,10472,5400,36005005400,6003,"Census Tract 54, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,35,35,ELDER AV,959.4285714,1351.714286,0.002239569033717435,0.001818919552860842,"POLYGON ((-73.883887 40.829809, -73.88235399999999 40.831505, -73.88172399999999 40.831287, -73.879769 40.831139, -73.878845 40.83126499999999, -73.876993 40.831515, -73.87606699999999 40.831638, -73.875507 40.829234, -73.876402 40.82897699999999, -73.87729899999999 40.828742, -73.878235 40.82866, -73.880112 40.828511, -73.881046 40.828432, -73.881981 40.828356, -73.883832 40.828271, -73.883887 40.829809))","36005004800, 36005005200, 36005015700, 36005012300, 36005005002, 36005006200, 36005005600",3.0507648230863715
31,10472,5600,36005005600,2384,"Census Tract 56, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,36,36,,0.0,0.0,0.0,0.0,"POLYGON ((-73.88235399999999 40.831505, -73.879983 40.83468, -73.87925199999999 40.834424, -73.87772 40.833868, -73.877432 40.83376, -73.876594 40.833882, -73.87606699999999 40.831638, -73.876993 40.831515, -73.878845 40.83126499999999, -73.879769 40.831139, -73.88172399999999 40.831287, -73.88235399999999 40.831505))","36005005400, 36005006000, 36005015700, 36005006200",2.687893351019846
32,10451,5902,36005005902,2532,"Census Tract 59.02, Bronx County, New York",41.57142857142856,53.28366278845821,337.0,37,37,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92473699999999 40.822641, -73.923473 40.825425, -73.923062 40.826096, -73.922669 40.826854, -73.92115199999999 40.826398, -73.921739 40.82564, -73.922274 40.82497, -73.923073 40.823624, -73.924644 40.82102099999999, -73.925645 40.821131, -73.92473699999999 40.822641))","36005018302, 36005019500, 36005006300, 36005018301, 36005006100",3.213454842697417
33,10460,6000,36005006000,1451,"Census Tract 60, Bronx County, New York",44.619047619047606,54.32046675383047,255.0,38,38,,0.0,0.0,0.0,0.0,"POLYGON ((-73.88200599999999 40.83746, -73.88172 40.837954, -73.88051399999999 40.839237, -73.880163 40.839998, -73.87866 40.84002, -73.87836399999999 40.839997, -73.877415 40.839988, -73.875613 40.839902, -73.873561 40.839794, -73.87270000000001 40.839752, -73.87322899999999 40.838156, -73.874011 40.83731, -73.87639899999999 40.836455, -73.876937 40.836137, -73.877968 40.835615, -73.87925199999999 40.834424, -73.879983 40.83468, -73.882222 40.835463, -73.88200599999999 40.83746))","36005036100, 36005035900, 36005016100, 36005021800, 36005015700, 36005022000, 36005024000, 36005006200, 36005005600",2.7990583129829942
34,10451,6100,36005006100,3697,"Census Tract 61, Bronx County, New York",41.57142857142856,53.28366278845821,337.0,39,39,,0.0,0.0,0.0,0.0,"POLYGON ((-73.926321 40.820568, -73.925645 40.821131, -73.924644 40.82102099999999, -73.923073 40.823624, -73.922274 40.82497, -73.921739 40.82564, -73.92115199999999 40.826398, -73.92025799999999 40.826153, -73.918459 40.825574, -73.91933899999999 40.823973, -73.920063 40.822667, -73.920665 40.821837, -73.921948 40.821032, -73.922652 40.820494, -73.924025 40.819285, -73.925185 40.818013, -73.927313 40.81856, -73.926321 40.820568))","36005018302, 36005006300, 36005018301, 36005005100, 36005005902, 36005006700, 36005017300, 36005006500",2.1540878790655515
35,10472,6200,36005006200,7184,"Census Tract 62, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,40,40,,0.0,0.0,0.0,0.0,"POLYGON ((-73.877968 40.835615, -73.876937 40.836137, -73.876125 40.836183, -73.87507699999999 40.836099, -73.873943 40.83598, -73.873954 40.834237, -73.873841 40.832549, -73.873694 40.831964, -73.873193 40.829905, -73.87454699999999 40.829522, -73.875507 40.829234, -73.87606699999999 40.831638, -73.876594 40.833882, -73.877432 40.83376, -73.87772 40.833868, -73.87925199999999 40.834424, -73.877968 40.835615))","36005004800, 36005005400, 36005006400, 36005021800, 36005006000, 36005006800, 36005005600",3.181014804945418
36,10451,6300,36005006300,4497,"Census Tract 63, Bronx County, New York",51.26190476190476,54.86410466490942,704.0,41,41,,0.0,0.0,0.0,0.0,"POLYGON ((-73.933059 40.828156, -73.93114299999999 40.828316, -73.930852 40.82836, -73.92993199999999 40.828636, -73.92875599999999 40.829186, -73.92726399999999 40.830565, -73.925364 40.832625, -73.92439399999999 40.834484, -73.92396699999999 40.835082, -73.922372 40.836109, -73.92318 40.834517, -73.922217 40.834163, -73.924261 40.830681, -73.925927 40.827812, -73.924047 40.827244, -73.922669 40.826854, -73.923062 40.826096, -73.923473 40.825425, -73.92473699999999 40.822641, -73.925645 40.821131, -73.926321 40.820568, -73.927313 40.81856, -73.92885699999999 40.81488, -73.93027599999999 40.813256, -73.932401 40.814151, -73.932327 40.819503, -73.933059 40.828156))","36005019500, 36061024302, 36005018301, 36005018900, 36005019900, 36005019700, 36005021900, 36005005100, 36005005902, 36005006100, 36061021000, 36061023600, 36005019300",3.8913617139390464
37,10472,6400,36005006400,3612,"Census Tract 64, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,43,43,,0.0,0.0,0.0,0.0,"POLYGON ((-73.873943 40.83598, -73.87110199999999 40.835755, -73.87090000000001 40.83464499999999, -73.870375 40.832405, -73.870007 40.83082, -73.870903 40.830563, -73.872755 40.830028, -73.873193 40.829905, -73.873694 40.831964, -73.873841 40.832549, -73.873954 40.834237, -73.873943 40.83598))","36005004800, 36005021800, 36005006800, 36005007600, 36005006200",3.084456106494304
38,10451,6500,36005006500,5312,"Census Tract 65, Bronx County, New York",37.78571428571428,55.099824907528685,513.0,44,44,3 AV-149 ST,2458.714286,1455.428571,0.0024114066057885973,0.00466131989709024,"POLYGON ((-73.925185 40.818013, -73.924025 40.819285, -73.922652 40.820494, -73.921948 40.821032, -73.920665 40.821837, -73.92147799999999 40.8202, -73.921784 40.819527, -73.922118 40.818796, -73.918899 40.817967, -73.917119 40.817512, -73.91599099999999 40.817211, -73.917625 40.816055, -73.919467 40.815074, -73.920349 40.814629, -73.92048199999999 40.814564, -73.92309299999999 40.816698, -73.92400000000001 40.815439, -73.926627 40.816119, -73.925185 40.818013))","36005007100, 36005004300, 36005005100, 36005006100, 36005006700, 36005017300",3.286569787069863
39,10451,6700,36005006700,7256,"Census Tract 67, Bronx County, New York",37.78571428571428,55.099824907528685,513.0,46,46,,0.0,0.0,0.0,0.0,"POLYGON ((-73.921784 40.819527, -73.92147799999999 40.8202, -73.920665 40.821837, -73.92034 40.822095, -73.919178 40.82177, -73.917417 40.82127699999999, -73.91771299999999 40.820647, -73.915902 40.820175, -73.914264 40.819747, -73.91351999999999 40.819542, -73.91403099999999 40.818956, -73.914472 40.818507, -73.91599099999999 40.817211, -73.917119 40.817512, -73.918899 40.817967, -73.922118 40.818796, -73.921784 40.819527))","36005007100, 36005006900, 36005006100, 36005017300, 36005006500",3.0829631032522835
40,10472,6800,36005006800,3294,"Census Tract 68, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,48,48,,0.0,0.0,0.0,0.0,"POLYGON ((-73.873193 40.829905, -73.872755 40.830028, -73.870903 40.830563, -73.870007 40.83082, -73.86815 40.83136, -73.867762 40.829687, -73.86872 40.829558, -73.868223 40.827426, -73.870115 40.827171, -73.871037 40.827053, -73.87272299999999 40.826819, -73.87302 40.829366, -73.873193 40.829905))","36005004800, 36005006400, 36005007000, 36005004400, 36005007600, 36005006200",2.8760194011740197
41,10451,6900,36005006900,8090,"Census Tract 69, Bronx County, New York",37.78571428571428,55.099824907528685,513.0,49,49,,0.0,0.0,0.0,0.0,"POLYGON ((-73.91937 40.82271799999999, -73.91833699999999 40.82338499999999, -73.91677299999999 40.824387, -73.91621599999999 40.823468, -73.914506 40.822942, -73.911745 40.822107, -73.91351999999999 40.819542, -73.914264 40.819747, -73.915902 40.820175, -73.91771299999999 40.820647, -73.917417 40.82127699999999, -73.919178 40.82177, -73.92034 40.822095, -73.91937 40.82271799999999))","36005007100, 36005014100, 36005006700, 36005017300",2.1267022202526533
42,10472,7000,36005007000,4584,"Census Tract 70, Bronx County, New York",53.23809523809523,55.81572009409729,302.0,51,51,ST LAWRENCE AV,583.7142857000001,800.5714286,0.0013264156481449577,0.0011066267559602196,"POLYGON ((-73.86872 40.829558, -73.867762 40.829687, -73.86815 40.83136, -73.866355 40.831874, -73.863657 40.832652, -73.863135 40.830305, -73.86264199999999 40.82817, -73.86542 40.827802, -73.868223 40.827426, -73.86872 40.829558))","36005004400, 36005006800, 36005007200, 36005007600",2.27138113671836
